product_id,code,quantity,possible_size,in_db
160207,12188.60,412,Size 188 cm,True
192412,12191.15,174,Size 191 cm,True
163064,12191.60,151,Size 191 cm,True
170150,12198.30,0,Size 198 cm,True
177028,12198.66,0,Size 198 cm,True
170152,12199.33,0,Size 199 cm,True
170155,12199.35,0,Size 199 cm,True
170154,12199.36,0,Size 199 cm,True
170156,12199.38,0,Size 199 cm,True
168923,12203,2355,None,True
168925,12205,673,None,True
169362,12207.10,1019,None,True
169367,12207.20,227,None,True
169365,12207.30,914,None,True
169364,12207.40,1553,Shoe size 40,True
169366,12207.50,1217,Shoe size 50,True
169369,12208.10,4693,None,True
169374,12208.20,1135,None,True
169372,12208.30,3201,None,True
169371,12208.40,5044,Shoe size 40,True
169373,12208.50,533,Shoe size 50,True
169375,12208.90,4143,None,True
169376,12209.10,1839,None,True
169382,12209.90,245,None,True
169386,12210.30,1609,None,True
169385,12210.40,1683,Shoe size 40,True
169387,12210.50,961,Shoe size 50,True
216214,12210.60,3628,Hat size 60,True
169389,12210.90,705,None,True
169119,12240.11,74,None,True
169123,12240.40,1,Shoe size 40,True
168824,12241.30,0,None,True
168818,12241.40,0,Shoe size 40,True
168820,12241.60,0,Hat size 60,True
168831,12242.30,0,None,True
168825,12242.40,0,Shoe size 40,True
168828,12242.50,0,Shoe size 50,True
168829,12242.55,0,Hat size 55,True
168827,12242.60,0,Hat size 60,True
168830,12242.90,0,None,True
168838,12243.30,31,None,True
168832,12243.40,716,Shoe size 40,True
182916,12243.42,0,Shoe size 42,True
168834,12243.60,620,Hat size 60,True
168837,12243.90,0,None,True
169200,12309.10,0,None,True
211627,12309.90,0,None,True
169254,12336.11,0,None,True
170263,12346.11,0,None,True
170265,12347.11,7077,None,True
170267,12348.11,6587,None,True
170716,12351.20,149,None,True
170713,12351.40,5,Shoe size 40,True
170715,12351.50,545,Shoe size 50,True
170752,12355.55,10,Hat size 55,True
170765,12358.40,33,Shoe size 40,True
170767,12358.55,30,Hat size 55,True
171001,12361.00,3300,None,True
153360,12368.11,809,None,True
153372,12371.00,1389,None,True
138673,12374.10,1886,None,True
138677,12375.30,7672,None,True
138675,12375.60,6224,Hat size 60,True
170355,12382.11,524,None,True
170357,12383.11,2728,None,True
261129,12385.31,0,None,True
163235,12393.01,2618,None,True
224856,12393.11,898,None,True
163237,12393.14,1008,None,True
163238,12393.20,1004,None,True
224859,12393.29,654,None,True
163239,12393.30,3888,None,True
163240,12393.40,6504,Shoe size 40,True
163241,12393.44,2274,Shoe size 44,True
224857,12393.49,1571,Shoe size 49,True
163242,12393.50,1296,Shoe size 50,True
163243,12393.55,1958,Hat size 55,True
163244,12393.57,574,Hat size 57,True
163245,12393.66,1920,None,True
163246,12393.77,801,None,True
163247,12393.80,926,None,True
224858,12393.89,1360,None,True
163248,12393.90,2410,None,True
163249,12393.94,1854,None,True
223631,12394.10,2063,None,True
223649,12394.11,765,None,True
171096,12394.30,3046,None,True
171092,12394.40,5488,Shoe size 40,True
171094,12394.50,1385,Shoe size 50,True
171097,12394.60,322,Hat size 60,True
223632,12394.98,2017,None,True
223633,12395.10,668,None,True
171101,12395.20,1315,None,True
171102,12395.30,6338,None,True
171098,12395.40,1861,Shoe size 40,True
223635,12395.44,1147,Shoe size 44,True
171100,12395.50,926,Shoe size 50,True
171103,12395.60,2794,Hat size 60,True
223634,12395.90,66,None,True
171299,12397.30,255,None,True
232919,12397.40,100,Shoe size 40,True
232920,12397.50,45,Shoe size 50,True
171469,12400.00,6687,None,True
171471,12400.10,0,None,True
175857,12400.30,2102,None,True
171473,12400.40,739,Shoe size 40,True
171472,12400.60,12819,Hat size 60,True
172230,12414.44,44,Shoe size 44,True
172232,12415.44,616,Shoe size 44,True
172234,12416.44,582,Shoe size 44,True
172246,12422.10,0,None,True
172248,12423.10,0,None,True
200579,12425.10,16,None,True
172228,12426.44,0,Shoe size 44,True
173201,12429.10,1896,None,True
173199,12429.30,1263,None,True
173202,12429.40,768,Shoe size 40,True
207334,12429.44,295,Shoe size 44,True
173206,12449.10,0,None,True
207337,12449.12,960,None,True
173204,12449.30,0,None,True
173207,12449.40,893,Shoe size 40,True
207336,12449.44,0,Shoe size 44,True
173208,12449.50,553,Shoe size 50,True
207335,12449.90,0,None,True
173211,12450.10,2648,None,True
207340,12450.12,542,None,True
173209,12450.30,2108,None,True
173212,12450.40,1486,Shoe size 40,True
173213,12450.50,569,Shoe size 50,True
218101,12466.05,14077,None,True
218102,12466.06,14905,None,True
218103,12466.07,9809,None,True
229371,12466.40,10141,Shoe size 40,True
229372,12466.50,10681,Shoe size 50,True
174385,12468.60,0,Hat size 60,True
174401,12477.60,0,Hat size 60,True
174475,12489.10,4938,None,True
174458,12490,1007,None,True
174484,12491.10,559,None,True
174481,12491.30,693,None,True
174483,12491.40,858,Shoe size 40,True
174915,12494,1145,None,True
174918,12497,3,None,True
174919,12498,916,None,True
170242,12503.20,3239,None,True
170238,12503.40,5671,Shoe size 40,True
170243,12503.49,1421,Shoe size 49,True
170240,12503.50,5191,Shoe size 50,True
170244,12503.80,1021,None,True
170241,12503.94,2516,None,True
133500,12505.30,714,None,True
133502,12505.36,714,Shoe size 36,True
182081,12505.40,714,Shoe size 40,True
182082,12505.46,7,Shoe size 46,True
133503,12505.60,625,Hat size 60,True
133504,12505.66,342,None,True
135980,12506.00,10,None,True
135984,12508.00,7303,None,True
133505,12510.30,714,None,True
133508,12510.36,714,Shoe size 36,True
133507,12510.60,714,Hat size 60,True
133509,12510.66,342,None,True
74183,1253.20,14,None,True
74182,1253.201,11,None,False
74187,1253.205,3,None,False
74189,1253.30,415,None,True
74188,1253.301,86,None,False
74190,1253.302,153,None,False
74191,1253.303,86,None,False
74192,1253.304,88,None,False
74193,1253.305,0,None,False
223211,1253.306,2,None,False
74201,1253.40,2147,Shoe size 40,True
74200,1253.401,128,None,False
74202,1253.402,670,None,False
74203,1253.403,651,None,False
74204,1253.404,506,None,False
74205,1253.405,192,None,False
223212,1253.406,0,None,False
74195,1253.44,1737,Shoe size 44,True
74194,1253.441,263,None,False
74196,1253.442,329,None,False
74197,1253.443,314,None,False
74198,1253.444,450,None,False
74199,1253.445,312,None,False
223213,1253.446,69,None,False
74177,1253.50,1193,Shoe size 50,True
74176,1253.501,75,None,False
74178,1253.502,381,None,False
74179,1253.503,95,None,False
74180,1253.504,353,None,False
74181,1253.505,282,None,False
223214,1253.506,7,None,False
74170,1253.60,1255,Hat size 60,True
74169,1253.601,129,None,False
74172,1253.602,447,None,False
74173,1253.603,217,None,False
74174,1253.604,240,None,False
74175,1253.605,222,None,False
223215,1253.606,0,None,False
74213,1253.90,60,None,True
74212,1253.901,59,None,False
74216,1253.904,1,None,False
165000,12600.40,664,Shoe size 40,True
165001,12600.60,758,Hat size 60,True
171459,12642,364,None,True
171461,12644,59,None,True
173435,12646.10,0,None,True
173432,12646.30,0,None,True
173436,12646.40,0,Shoe size 40,True
173434,12646.50,3,Shoe size 50,True
173441,12647.40,30,Shoe size 40,True
173445,12648.10,21,None,True
173446,12648.40,231,Shoe size 40,True
173450,12649.10,34,None,True
173447,12649.30,205,None,True
173451,12649.40,223,Shoe size 40,True
260014,12649.44,20,Shoe size 44,True
239582,12649.49,144,Shoe size 49,True
173449,12649.50,20,Shoe size 50,True
239583,12649.60,105,Hat size 60,True
173455,12650.10,246,None,True
173452,12650.30,461,None,True
173456,12650.40,117,Shoe size 40,True
239581,12650.49,44,Shoe size 49,True
173454,12650.50,198,Shoe size 50,True
239578,12650.60,579,Hat size 60,True
239579,12650.90,548,None,True
173875,12651.30,23,None,True
173874,12651.300,5,None,False
173877,12651.301,18,None,False
175298,12658.30,39,None,True
175302,12659.30,875,None,True
175600,12672.20,0,None,True
175595,12672.30,0,None,True
175597,12672.40,0,Shoe size 40,True
175598,12672.50,0,Shoe size 50,True
175599,12672.90,0,None,True
223545,12675.30,0,None,True
175608,12675.40,0,Shoe size 40,True
223547,12675.60,0,Hat size 60,True
223546,12675.90,0,None,True
175611,12677.66,0,None,True
190701,12679.10,1045,None,True
176338,12679.30,1451,None,True
190062,12679.40,2154,Shoe size 40,True
205818,12679.50,828,Shoe size 50,True
176340,12679.60,1899,Hat size 60,True
181990,12680.02,0,None,True
178308,12699.10,13390,None,True
195860,12699.20,47,None,True
178305,12699.30,439,None,True
178307,12699.40,3881,Shoe size 40,True
195863,12699.41,2821,Shoe size 41,True
195864,12699.44,2171,Shoe size 44,True
195862,12699.55,543,Hat size 55,True
195861,12699.90,0,None,True
178312,12700.10,2085,None,True
178309,12700.30,908,None,True
178311,12700.40,858,Shoe size 40,True
178771,12702.00,401,None,True
178773,12703.00,1184,None,True
178777,12705.00,222,None,True
214501,12706.01,1462,None,True
178780,12707.00,121,None,True
180594,12723.60,892,Hat size 60,True
181142,12739.50,15523,Shoe size 50,True
181468,12742.60,196,Hat size 60,True
181797,12747.00,1115,None,True
181799,12748.00,1041,None,True
182340,12765,87,None,True
182341,12766,22,None,True
182443,12771.30,3952,None,True
182445,12771.40,2545,Shoe size 40,True
217825,12771.50,455,Shoe size 50,True
182446,12771.60,1801,Hat size 60,True
182366,12772.00,1659,None,True
176484,12773.30,0,None,True
176488,12774.30,867,None,True
176490,12774.40,4802,Shoe size 40,True
176489,12774.50,3505,Shoe size 50,True
176486,12774.60,0,Hat size 60,True
176491,12775.40,0,Shoe size 40,True
176494,12775.50,0,Shoe size 50,True
176493,12775.60,0,Hat size 60,True
205931,12776.10,0,None,True
205934,12776.40,0,Shoe size 40,True
205932,12776.50,0,Shoe size 50,True
205933,12776.60,0,Hat size 60,True
181786,12780,661,None,True
181789,12782.60,4143,Hat size 60,True
96177,12783.00,301,None,True
96178,12784.01,0,None,True
180331,12789,521,None,True
178945,12791.60,2226,Hat size 60,True
179139,12792.10,448,None,True
179137,12792.60,289,Hat size 60,True
179144,12794.10,0,None,True
179142,12794.60,0,Hat size 60,True
175938,12795.10,363,None,True
176424,12795.102,332,None,False
176425,12795.103,31,None,False
175940,12795.13,664,None,True
176426,12795.132,332,None,False
176427,12795.133,332,None,False
175941,12795.16,664,None,True
176428,12795.162,332,None,False
176429,12795.163,332,None,False
175942,12795.30,54,None,True
176430,12795.302,49,None,False
176431,12795.303,5,None,False
175943,12795.41,664,Shoe size 41,True
176432,12795.412,332,None,False
176433,12795.413,332,None,False
131387,12796.20,0,None,True
131388,12796.40,0,Shoe size 40,True
131389,12796.44,0,Shoe size 44,True
131390,12796.50,0,Shoe size 50,True
131391,12796.60,0,Hat size 60,True
131392,12796.80,0,None,True
131393,12796.90,0,None,True
131386,12796.94,0,None,True
138534,12798.00,5,None,True
138536,12799.00,0,None,True
138538,12800.00,39,None,True
138542,12801.16,86,None,True
138543,12801.25,157,None,True
138540,12801.90,55,None,True
138546,12802.16,120,None,True
138547,12802.25,130,None,True
138544,12802.80,69,None,True
138548,12803.25,97,None,True
137297,12810.03,7,None,True
175773,12844.60,2775,Hat size 60,True
175780,12845.20,270,None,True
175777,12845.40,21,Shoe size 40,True
175778,12845.50,689,Shoe size 50,True
175775,12845.60,9705,Hat size 60,True
175781,12846.60,2073,Hat size 60,True
175787,12847.80,234,None,True
175237,12848.30,1713,None,True
175236,12848.40,3295,Shoe size 40,True
175234,12848.50,12,Shoe size 50,True
175238,12848.90,0,None,True
164326,12875.10,405,None,True
164328,12875.13,825,None,True
164329,12875.16,623,None,True
164330,12875.30,49,None,True
164331,12875.41,638,Shoe size 41,True
164332,12875.50,665,Shoe size 50,True
259316,12875.61,397,Hat size 61,True
164334,12876.10,588,None,True
164336,12876.13,547,None,True
164337,12876.16,507,None,True
164338,12876.30,982,None,True
164339,12876.41,1041,Shoe size 41,True
164340,12876.50,831,Shoe size 50,True
164341,12876.60,34,Hat size 60,True
259317,12876.61,700,Hat size 61,True
164342,12877.10,397,None,True
168325,12877.102,366,None,False
168326,12877.103,31,None,False
164344,12877.13,1486,None,True
168327,12877.132,1047,None,False
168328,12877.133,439,None,False
164345,12877.16,1019,None,True
168329,12877.162,499,None,False
168330,12877.163,520,None,False
164346,12877.30,133,None,True
168331,12877.302,128,None,False
168332,12877.303,5,None,False
259322,12877.31,796,None,True
259323,12877.312,498,None,False
259321,12877.313,298,None,False
164347,12877.41,1259,Shoe size 41,True
168333,12877.412,649,None,False
168334,12877.413,610,None,False
164348,12877.50,1028,Shoe size 50,True
168335,12877.502,449,None,False
168336,12877.503,579,None,False
259319,12877.61,1227,Hat size 61,True
259318,12877.612,827,None,False
259320,12877.613,400,None,False
130458,12878.30,0,None,True
164524,12878.44,1025,Shoe size 44,True
130461,12878.50,0,Shoe size 50,True
130462,12878.55,0,Hat size 55,True
130463,12878.90,0,None,True
138458,12879.30,982,None,True
138455,12879.40,584,Shoe size 40,True
138457,12879.50,72,Shoe size 50,True
138459,12879.90,10,None,True
138463,12880.30,0,None,True
138460,12880.40,0,Shoe size 40,True
138462,12880.50,0,Shoe size 50,True
138464,12880.90,0,None,True
138468,12881.30,1597,None,True
138465,12881.40,2582,Shoe size 40,True
138467,12881.50,0,Shoe size 50,True
170849,12891.00,2411,None,True
170850,12891.10,1930,None,True
170847,12891.11,662,None,True
170862,12892.20,3262,None,True
170861,12892.30,1241,None,True
170857,12892.40,2033,Shoe size 40,True
170859,12892.50,344,Shoe size 50,True
170860,12892.91,1741,None,True
224704,12893.11,2202,None,True
224705,12893.20,3503,None,True
170865,12893.30,9317,None,True
170867,12893.40,4700,Shoe size 40,True
170866,12893.50,3036,Shoe size 50,True
170863,12893.60,7480,Hat size 60,True
224703,12893.80,2468,None,True
224702,12893.90,2040,None,True
201605,12894.11,8790,None,True
201604,12894.20,2,None,True
170871,12894.30,6617,None,True
170870,12894.40,2480,Shoe size 40,True
170872,12894.50,0,Shoe size 50,True
170868,12894.60,9360,Hat size 60,True
224701,12894.80,1130,None,True
201606,12894.90,2891,None,True
235275,12915.10,360,None,True
131373,12915.20,1100,None,True
131375,12915.30,1781,None,True
131377,12915.44,777,Shoe size 44,True
131379,12915.50,739,Shoe size 50,True
131380,12915.60,1756,Hat size 60,True
131382,12915.90,972,None,True
163619,12916.10,2339,None,True
188997,12916.20,1281,None,True
163618,12916.30,4911,None,True
163613,12916.40,2752,Shoe size 40,True
163617,12916.50,4099,Shoe size 50,True
188998,12916.80,3943,None,True
188999,12916.90,1655,None,True
215138,1292.10,6791,None,True
182922,12922,2272,None,True
215139,1292.20,5002,None,True
28947,1292.30,19683,None,True
185221,12923.60,5,Hat size 60,True
28948,1292.40,23683,Shoe size 40,True
215140,1292.44,3164,Shoe size 44,True
185222,12924.60,337,Hat size 60,True
28949,1292.50,4385,Shoe size 50,True
215137,1292.60,5088,Hat size 60,True
16169,1292.66,19348,None,True
182974,12931.30,31,None,True
182976,12931.44,716,Shoe size 44,True
182978,12931.49,0,Shoe size 49,True
192759,12939.40,9,Shoe size 40,True
192760,12939.50,448,Shoe size 50,True
185933,12939.60,22,Hat size 60,True
186736,12952.10,83,None,True
186738,12953.10,656,None,True
186149,12958,123,None,True
189332,12959.10,102,None,True
189331,12959.101,22,None,False
189333,12959.103,23,None,False
189334,12959.105,57,None,False
184066,12959.30,42,None,True
184065,12959.301,36,None,False
184069,12959.305,6,None,False
220357,12959.41,61,Shoe size 41,True
220356,12959.411,22,None,False
220358,12959.413,11,None,False
220359,12959.415,28,None,False
189320,12959.60,74,Hat size 60,True
189319,12959.601,34,None,False
189321,12959.603,16,None,False
189322,12959.605,24,None,False
192102,12959.99,86,None,True
192101,12959.991,33,None,False
192103,12959.993,29,None,False
192104,12959.995,24,None,False
181487,12961.11,0,None,True
181489,12962.30,0,None,True
182283,12971.11,0,None,True
182287,12973.30,0,None,True
182289,12974.11,0,None,True
182291,12975.30,0,None,True
182293,12976.00,0,None,True
182295,12977.11,0,None,True
182297,12978.11,0,None,True
182299,12979.11,0,None,True
182324,12984.01,65,None,True
182325,12984.02,224,None,True
181867,12988.01,0,None,True
181869,12989.01,852,None,True
177031,12993.30,0,None,True
177033,12993.40,0,Shoe size 40,True
181088,12997.60,210,Hat size 60,True
181784,13031.10,312,Size 31 cm,True
181785,13031.15,93,Size 31 cm,True
181778,13031.20,176,Size 31 cm,True
181781,13031.30,266,Size 31 cm,True
181780,13031.40,73,Size 31 cm,True
181783,13031.50,218,Size 31 cm,True
181782,13031.90,234,Size 31 cm,True
184813,13039.44,0,Size 39 cm,True
184814,13039.50,49,Size 39 cm,True
211821,13041.30,1081,Size 41 cm,True
184829,13042.10,22,Size 42 cm,True
188708,13059.10,491,Size 59 cm,True
188703,13059.20,0,Size 59 cm,True
188709,13059.21,0,Size 59 cm,True
188705,13059.30,706,Size 59 cm,True
188707,13059.40,899,Size 59 cm,True
188710,13059.44,304,Size 59 cm,True
188700,13059.50,444,Size 59 cm,True
188704,13059.60,0,Size 59 cm,True
188706,13059.78,0,Size 59 cm,True
188711,13059.80,0,Size 59 cm,True
188702,13059.90,0,Size 59 cm,True
200084,13060.01,1120,Size 60 cm,True
189075,13064.00,1389,Size 64 cm,True
189068,13067.20,2,Size 67 cm,True
189221,13077.13,4815,Size 77 cm,True
200079,13078.10,1323,Size 78 cm,True
189223,13078.30,3241,Size 78 cm,True
200078,13078.40,2087,Size 78 cm,True
182084,13080.10,3834,Size 80 cm,True
189241,13080.30,803,Size 80 cm,True
189242,13080.40,3369,Size 80 cm,True
213243,13080.60,2769,Size 80 cm,True
227919,13086.10,116,Size 86 cm,True
239020,13086.19,120,Size 86 cm,True
189631,13086.40,427,Size 86 cm,True
227907,13086.53,492,Size 86 cm,True
211167,13087.23,2319,Size 87 cm,True
189554,13087.30,1686,Size 87 cm,True
189548,13087.34,4196,Size 87 cm,True
189553,13087.35,2624,Size 87 cm,True
189550,13087.38,1753,Size 87 cm,True
189552,13087.39,1857,Size 87 cm,True
189914,13090.10,3225,Size 90 cm,True
189917,13090.30,22,Size 90 cm,True
189916,13090.40,1493,Size 90 cm,True
189918,13091.30,1494,Size 91 cm,True
190191,13094.01,539,Size 94 cm,True
190193,13095.01,25,Size 95 cm,True
190177,13096.01,1354,Size 96 cm,True
190179,13096.02,847,Size 96 cm,True
190181,13096.04,1543,Size 96 cm,True
190182,13096.05,1112,Size 96 cm,True
190183,13096.06,2190,Size 96 cm,True
215025,13096.07,2466,Size 96 cm,True
190432,13097.10,2283,Size 97 cm,True
190435,13097.30,1450,Size 97 cm,True
190434,13097.40,2028,Size 97 cm,True
223638,13098.10,2448,Size 98 cm,True
223637,13098.20,0,Size 98 cm,True
190247,13098.30,17,Size 98 cm,True
190243,13098.40,1966,Size 98 cm,True
190246,13098.50,0,Size 98 cm,True
190245,13098.90,1106,Size 98 cm,True
171605,13124.30,12,Size 124 cm,True
171611,13125.30,45,Size 125 cm,True
171616,13126.30,274,Size 126 cm,True
180260,13137.60,635,Size 137 cm,True
180277,13138.20,2107,Size 138 cm,True
180278,13138.25,1743,Size 138 cm,True
180276,13138.26,2107,Size 138 cm,True
180288,13138.40,1417,Size 138 cm,True
180287,13138.45,1417,Size 138 cm,True
180284,13138.46,1417,Size 138 cm,True
180282,13138.50,1743,Size 138 cm,True
180283,13138.54,2065,Size 138 cm,True
180280,13138.56,2065,Size 138 cm,True
180271,13138.60,3912,Size 138 cm,True
180273,13138.62,2230,Size 138 cm,True
180275,13138.64,2735,Size 138 cm,True
180274,13138.65,1743,Size 138 cm,True
181391,13139,486,Size 139 cm,True
148363,13141.11,1473,Size 141 cm,True
148358,13141.20,0,Size 141 cm,True
148354,13141.30,4340,Size 141 cm,True
148356,13141.40,5378,Size 141 cm,True
148357,13141.50,1389,Size 141 cm,True
148359,13141.60,4421,Size 141 cm,True
148360,13141.90,1550,Size 141 cm,True
185011,13164.40,83,Size 164 cm,True
185013,13164.402,15,Size 164 cm,False
185014,13164.403,15,Size 164 cm,False
185015,13164.404,41,Size 164 cm,False
185016,13164.405,12,Size 164 cm,False
193408,13165.11,385,Size 165 cm,True
222837,13165.110,61,Size 165 cm,False
185017,13165.111,85,Size 165 cm,False
185020,13165.112,88,Size 165 cm,False
185021,13165.113,76,Size 165 cm,False
185022,13165.114,45,Size 165 cm,False
185023,13165.115,30,Size 165 cm,False
186957,13168.60,606,Size 168 cm,True
187623,13169.60,361,Size 169 cm,True
187994,13170.01,0,Size 170 cm,True
188038,13171.30,1359,Size 171 cm,True
188039,13171.40,1154,Size 171 cm,True
188036,13171.50,213,Size 171 cm,True
256450,13172.01,125,Size 172 cm,True
188042,13173.00,0,Size 173 cm,True
250579,13173.01,1643,Size 173 cm,True
189244,13174.00,1163,Size 174 cm,True
189928,13175.10,0,Size 175 cm,True
223843,13175.30,0,Size 175 cm,True
232354,13175.43,0,Size 175 cm,True
244015,13175.50,0,Size 175 cm,True
244013,13175.80,0,Size 175 cm,True
232363,13175.98,0,Size 175 cm,True
189930,13176.10,0,Size 176 cm,True
223844,13176.30,0,Size 176 cm,True
232355,13176.43,0,Size 176 cm,True
244018,13176.50,0,Size 176 cm,True
244016,13176.80,0,Size 176 cm,True
232356,13176.98,0,Size 176 cm,True
189932,13177.10,0,Size 177 cm,True
223845,13177.30,0,Size 177 cm,True
232359,13177.43,0,Size 177 cm,True
244021,13177.50,0,Size 177 cm,True
244019,13177.80,0,Size 177 cm,True
232360,13177.98,0,Size 177 cm,True
189934,13178.10,0,Size 178 cm,True
223846,13178.30,0,Size 178 cm,True
232357,13178.43,0,Size 178 cm,True
244024,13178.50,0,Size 178 cm,True
244022,13178.80,0,Size 178 cm,True
232358,13178.98,0,Size 178 cm,True
189936,13179.10,0,Size 179 cm,True
189938,13180.10,0,Size 180 cm,True
189940,13181.10,0,Size 181 cm,True
189942,13182.10,0,Size 182 cm,True
190564,13183.00,38,Size 183 cm,True
190566,13184.00,484,Size 184 cm,True
185086,13196.50,0,Size 196 cm,True
185107,13198.30,114,Size 198 cm,True
179811,13200.40,6,Size 200 cm,True
179815,13200.401,1,Size 200 cm,False
179814,13200.402,5,Size 200 cm,False
205760,13201.00,0,None,True
186840,13201.10,0,None,True
186841,13201.20,0,None,True
186842,13201.30,0,None,True
186836,13201.40,0,Shoe size 40,True
186838,13201.50,0,Shoe size 50,True
186839,13201.90,0,None,True
190836,13202.00,0,None,True
190838,13203.11,86,None,True
190840,13204.00,614,None,True
190842,13205.30,0,None,True
190846,13207.00,152,None,True
190848,13208.00,131,None,True
190852,13210.00,0,None,True
190854,13211.00,0,None,True
190856,13212.00,574,None,True
190858,13213.00,409,None,True
190860,13214.00,131,None,True
190862,13215.00,0,None,True
191118,13219.00,2883,None,True
190661,13220.11,1812,None,True
191092,13223.10,6650,None,True
191096,13223.30,2517,None,True
191094,13223.40,1460,Shoe size 40,True
203794,13223.41,1961,Shoe size 41,True
191095,13223.44,50,Shoe size 44,True
196509,13223.50,1033,Shoe size 50,True
204527,13223.60,2342,Hat size 60,True
203311,13223.90,709,None,True
191099,13224.10,2773,None,True
191097,13224.30,9077,None,True
191100,13224.40,995,Shoe size 40,True
232734,13224.41,2384,Shoe size 41,True
191102,13224.50,1846,Shoe size 50,True
214618,13224.60,334,Hat size 60,True
191177,13225.20,448,None,True
191179,13225.30,448,None,True
191183,13225.50,448,Shoe size 50,True
191408,13232.60,0,Hat size 60,True
135334,13254,357,None,True
191556,13261,0,None,True
191563,13265,0,None,True
191566,13267.30,0,None,True
191568,13268.10,0,None,True
191762,13288.30,1181,None,True
191764,13289.10,1765,None,True
191766,13290.30,786,None,True
192180,13293.10,0,None,True
192189,13294.20,2,None,True
192184,13294.50,5,Shoe size 50,True
192192,13295.10,0,None,True
192190,13295.30,0,None,True
192197,13297.01,0,None,True
192199,13298.40,0,Shoe size 40,True
192201,13298.50,8,Shoe size 50,True
192298,13299.30,549,None,True
192300,13299.40,1772,Shoe size 40,True
192301,13299.50,1682,Shoe size 50,True
192306,13300.30,2009,None,True
239646,13300.40,323,Shoe size 40,True
192302,13301.30,271,None,True
192304,13301.40,66,Shoe size 40,True
192305,13301.90,2312,None,True
223606,13302.20,2473,None,True
223607,13302.30,1324,None,True
192426,13302.40,1883,Shoe size 40,True
192424,13302.50,5957,Shoe size 50,True
192422,13302.60,224,Hat size 60,True
192425,13302.90,5006,None,True
192432,13303.20,4404,None,True
192427,13303.30,3338,None,True
192429,13303.40,2000,Shoe size 40,True
192430,13303.50,3104,Shoe size 50,True
223608,13303.63,5155,Hat size 63,True
192431,13303.90,7942,None,True
192609,13304.30,0,None,True
192613,13306.30,0,None,True
192914,13310.30,1959,None,True
192916,13311.30,70,None,True
192918,13311.40,330,Shoe size 40,True
193429,13314.30,153,None,True
193432,13314.36,153,Shoe size 36,True
193430,13314.40,335,Shoe size 40,True
193431,13314.50,286,Shoe size 50,True
193740,13317.00,0,None,True
193742,13318.00,0,None,True
244039,13318.01,0,None,True
194036,13319.10,0,None,True
194034,13319.30,0,None,True
220997,13319.40,0,Shoe size 40,True
220998,13319.55,0,Hat size 55,True
220996,13319.90,0,None,True
187979,13330.10,2018,None,True
187981,13334.30,629,None,True
187984,13334.40,467,Shoe size 40,True
187983,13334.50,73,Shoe size 50,True
192339,13339.30,2945,None,True
192340,13339.40,154,Shoe size 40,True
192341,13339.50,0,Shoe size 50,True
192342,13339.60,24,Hat size 60,True
192343,13340.20,252,None,True
192356,13340.40,1490,Shoe size 40,True
192357,13340.50,358,Shoe size 50,True
192346,13341.30,374,None,True
197965,13346.11,2078,None,True
197964,13346.110,190,None,False
197966,13346.111,196,None,False
197967,13346.112,23,None,False
197968,13346.113,434,None,False
197969,13346.114,642,None,False
197970,13346.115,593,None,False
192004,13346.30,1076,None,True
192003,13346.300,106,None,False
192006,13346.301,186,None,False
192007,13346.302,179,None,False
192008,13346.303,295,None,False
192009,13346.304,136,None,False
192010,13346.305,174,None,False
192012,13346.40,68,Shoe size 40,True
192011,13346.400,27,None,False
192013,13346.401,41,None,False
204198,13346.41,1589,Shoe size 41,True
204197,13346.410,241,None,False
204199,13346.411,349,None,False
204200,13346.412,344,None,False
204201,13346.413,153,None,False
204202,13346.414,276,None,False
204203,13346.415,226,None,False
197972,13346.44,1456,Shoe size 44,True
197971,13346.440,138,None,False
197973,13346.441,241,None,False
197974,13346.442,419,None,False
197975,13346.443,486,None,False
197976,13346.444,153,None,False
197977,13346.445,19,None,False
197958,13346.50,1178,Shoe size 50,True
197957,13346.500,73,None,False
197959,13346.501,212,None,False
197960,13346.502,160,None,False
197961,13346.503,262,None,False
197962,13346.504,277,None,False
197963,13346.505,194,None,False
192688,13347.12,5,None,True
192701,13354.00,72,None,True
193509,13355.20,1224,None,True
193505,13355.30,340,None,True
193507,13355.40,8179,Shoe size 40,True
193508,13355.50,3226,Shoe size 50,True
193511,13355.57,3014,Hat size 57,True
193516,13356.20,1814,None,True
193512,13356.40,1879,Shoe size 40,True
193514,13356.50,0,Shoe size 50,True
193515,13356.81,622,None,True
193517,13356.90,2579,None,True
194353,13357,3539,None,True
194354,13358,9378,None,True
194355,13359,2586,None,True
194356,13360,2226,None,True
182182,13367.00,0,None,True
182184,13368.00,2178,None,True
186946,13369.60,280,Hat size 60,True
186948,13370.60,261,Hat size 60,True
194494,13373.60,778,Hat size 60,True
194670,13377,0,None,True
194910,13383.30,1826,None,True
195223,13385.60,224,Hat size 60,True
195292,13386.60,0,Hat size 60,True
195436,13387.01,1112,None,True
195438,13387.02,847,None,True
195440,13388.01,153,None,True
195459,13402.00,628,None,True
195461,13403.30,428,None,True
195463,13404.00,689,None,True
195465,13405.00,1542,None,True
195467,13406.30,349,None,True
195469,13407.00,1764,None,True
194559,13411.30,0,None,True
194557,13411.40,0,Shoe size 40,True
194560,13412.30,0,None,True
194562,13412.40,0,Shoe size 40,True
194554,13414.10,0,None,True
195589,13416.00,125,None,True
195865,13422.30,574,None,True
